ad_id,seller_id,category,title,posted_date,sold_date,deletion_date,price,status
1740,360,Brinquedos,Item Debitis 63,2025-10-23,2025-12-10,,241.03,Sold
1741,300,Móveis,Item Dolores 26,2025-01-21,,,154.47,Active
1742,27,Roupas,Item Illum 2,2025-05-03,,,60.31,Active
1743,213,Brinquedos,Item Ipsam 95,2025-08-05,,2025-09-30,293.54,Deleted
1744,149,Eletrônicos,Item Cum 63,2025-03-19,,2025-05-29,205.84,Deleted
1745,372,Livros,Item Provident 87,2025-02-21,,2025-05-08,453.49,Deleted
1746,119,Esportes,Item Accusamus 8,2025-07-16,,,268.87,Active
1747,296,Roupas,Item Facere 71,2025-07-31,,,41.12,Active
1748,456,Brinquedos,Item Nulla 15,2025-03-09,,2025-05-02,252.45,Deleted
1749,230,Esportes,Item Fugiat 56,2025-07-18,,2025-09-01,20.2,Deleted
1750,372,Móveis,Item Id 61,2025-11-12,,,178.49,Active
1751,113,Livros,Item Dolores 88,2025-03-08,2025-04-10,,176.18,Sold
1752,240,Móveis,Item Fugiat 38,2025-12-21,,2026-03-16,364.27,Deleted
1753,492,Brinquedos,Item Porro 87,2025-07-16,,,329.73,Active
1754,408,Brinquedos,Item Et 21,2025-07-30,,,314.7,Active
1755,354,Esportes,Item Nobis 12,2025-05-15,,,336.86,Active
1756,103,Móveis,Item Voluptatum 78,2025-07-05,2025-07-17,,251.17,Sold
1757,483,Brinquedos,Item Inventore 39,2025-06-02,,,125.01,Active
1758,10,Roupas,Item Ea 34,2025-11-04,,2025-11-11,184.95,Deleted
1759,424,Livros,Item Consequatur 5,2025-03-19,2025-03-31,,405.34,Sold
1760,221,Eletrônicos,Item Necessitatibus 80,2025-02-02,,,121.08,Active
1761,250,Roupas,Item Eligendi 44,2025-05-20,,2025-06-18,394.59,Deleted
1762,450,Livros,Item Quibusdam 35,2025-06-05,2025-07-25,,449.2,Sold
1763,310,Esportes,Item Quibusdam 14,2025-10-05,,2025-12-10,356.14,Deleted
1764,410,Brinquedos,Item Nam 97,2024-12-22,,,64.36,Active
1765,313,Livros,Item Deserunt 14,2025-09-30,2025-11-20,,413.57,Sold
1766,54,Móveis,Item Quos 81,2025-11-04,2025-12-07,,67.85,Sold
1767,81,Esportes,Item Culpa 38,2025-12-20,2025-12-23,,357.0,Sold
1768,376,Eletrônicos,Item A 20,2025-04-09,,2025-06-12,327.08,Deleted
1769,420,Móveis,Item Id 16,2025-04-13,,,425.81,Active
1770,497,Brinquedos,Item A 99,2025-01-27,,,386.83,Active
1771,415,Brinquedos,Item Enim 44,2025-07-10,2025-09-02,,150.51,Sold
1772,137,Roupas,Item Ullam 92,2025-11-07,2025-11-13,,379.87,Sold
1773,323,Esportes,Item Possimus 32,2025-05-21,,,84.29,Active
1774,404,Móveis,Item Ipsam 18,2025-10-19,,2025-12-12,402.87,Deleted
1775,471,Brinquedos,Item Et 59,2025-08-03,,,476.4,Active
1776,186,Eletrônicos,Item Nemo 57,2025-04-28,,2025-07-25,81.34,Deleted
1777,413,Livros,Item Aspernatur 9,2025-08-08,2025-09-23,,51.54,Sold
1778,206,Móveis,Item Cumque 56,2025-05-09,,,40.12,Active
1779,473,Esportes,Item Iure 20,2025-06-28,2025-08-10,,452.23,Sold
1780,366,Esportes,Item Adipisci 67,2025-02-26,2025-04-08,,486.6,Sold
1781,206,Esportes,Item Veritatis 90,2025-12-15,,,281.27,Active
1782,370,Esportes,Item Asperiores 41,2025-05-08,,,455.52,Active
1783,144,Livros,Item At 79,2025-10-10,2025-12-02,,461.02,Sold
1784,229,Esportes,Item Quisquam 27,2025-03-09,,2025-04-30,444.91,Deleted
1785,334,Brinquedos,Item Consectetur 90,2025-01-13,,2025-04-03,179.17,Deleted
1786,398,Móveis,Item Recusandae 39,2025-07-03,,2025-08-24,51.3,Deleted
1787,200,Esportes,Item Nam 93,2025-07-28,,2025-09-09,372.63,Deleted
1788,277,Roupas,Item Laboriosam 28,2025-10-24,2025-11-27,,55.48,Sold
1789,267,Roupas,Item Rerum 97,2025-05-01,,2025-06-10,321.49,Deleted
1790,456,Livros,Item Commodi 76,2025-04-23,2025-04-25,,136.76,Sold
1791,372,Brinquedos,Item Exercitationem 65,2025-10-08,,,64.12,Active
1792,191,Roupas,Item Quas 81,2025-08-30,2025-10-23,,258.67,Sold
1793,388,Esportes,Item Enim 16,2025-05-22,2025-05-26,,229.88,Sold
1794,233,Roupas,Item Accusantium 31,2025-11-20,,2025-11-21,404.64,Deleted
1795,366,Esportes,Item Repudiandae 86,2025-05-15,,2025-07-27,271.31,Deleted
1796,180,Roupas,Item Ea 37,2025-09-07,,2025-10-07,336.79,Deleted
1797,345,Móveis,Item Maxime 92,2025-06-06,,2025-08-19,195.06,Deleted
1798,54,Roupas,Item Totam 67,2025-10-15,,2025-11-16,295.36,Deleted
1799,233,Eletrônicos,Item Id 19,2025-11-20,,,358.7,Active
1800,42,Eletrônicos,Item Non 8,2025-09-04,,,218.19,Active
1801,110,Brinquedos,Item Similique 10,2025-06-20,2025-07-21,,190.95,Sold
1802,302,Livros,Item Accusantium 67,2025-04-04,,2025-05-26,391.62,Deleted
1803,300,Brinquedos,Item Nulla 82,2025-03-01,,,217.48,Active
1804,353,Brinquedos,Item Quos 94,2025-11-30,,,486.9,Active
1805,259,Móveis,Item Commodi 63,2025-07-29,2025-08-08,,358.46,Sold
1806,263,Livros,Item Ipsam 16,2025-11-06,2025-12-22,,350.29,Sold
1807,243,Eletrônicos,Item Dolores 96,2025-09-11,,,86.85,Active
1808,472,Eletrônicos,Item Aut 78,2025-08-04,,2025-09-21,427.64,Deleted
1809,190,Livros,Item Quos 38,2025-01-28,2025-02-05,,29.74,Sold
1810,191,Roupas,Item Labore 48,2025-08-25,2025-09-02,,158.6,Sold
1811,15,Móveis,Item Nisi 19,2024-12-23,,,394.06,Active
1812,25,Roupas,Item Adipisci 37,2024-12-25,,,115.63,Active
1813,2,Eletrônicos,Item Reiciendis 71,2025-10-07,,2025-12-09,180.84,Deleted
1814,247,Livros,Item Quae 40,2025-02-17,2025-03-16,,287.22,Sold
1815,401,Brinquedos,Item Fugiat 61,2025-07-15,,,418.89,Active
1816,391,Móveis,Item Accusamus 65,2025-08-16,,2025-09-02,321.87,Deleted
1817,342,Brinquedos,Item Laboriosam 20,2025-02-19,,,434.51,Active
1818,46,Livros,Item Vero 86,2025-05-03,,,315.56,Active
1819,120,Brinquedos,Item Distinctio 44,2025-03-29,,,275.09,Active
1820,377,Roupas,Item Illo 83,2025-06-30,,2025-08-26,53.38,Deleted
1821,13,Livros,Item Consequatur 81,2025-09-18,2025-11-03,,400.12,Sold
1822,288,Esportes,Item Assumenda 16,2025-11-26,,2026-01-05,325.52,Deleted
1823,490,Livros,Item Unde 70,2025-05-13,2025-05-26,,292.66,Sold
1824,268,Móveis,Item Numquam 97,2025-05-24,2025-06-30,,243.16,Sold
1825,93,Eletrônicos,Item Cumque 36,2025-12-18,2025-12-23,,395.51,Sold
1826,362,Livros,Item Autem 57,2025-03-30,2025-05-23,,51.48,Sold
1827,165,Brinquedos,Item Ex 76,2025-01-16,,2025-04-04,32.04,Deleted
1828,224,Móveis,Item Blanditiis 54,2025-09-28,2025-10-20,,21.79,Sold
1829,196,Roupas,Item Quasi 12,2025-09-19,,2025-10-30,66.18,Deleted
1830,87,Roupas,Item Necessitatibus 19,2025-07-23,2025-08-27,,99.51,Sold
1831,158,Brinquedos,Item Officiis 87,2025-04-02,2025-04-12,,92.9,Sold
1832,93,Eletrônicos,Item Molestiae 92,2025-09-18,,2025-10-30,38.67,Deleted
1833,51,Roupas,Item Necessitatibus 19,2025-05-23,,,212.28,Active
1834,133,Brinquedos,Item Asperiores 16,2025-02-25,,,35.42,Active
1835,306,Livros,Item Ipsa 31,2025-05-30,2025-07-18,,251.56,Sold
1836,487,Eletrônicos,Item Culpa 35,2025-10-25,,2025-12-14,39.71,Deleted
1837,284,Brinquedos,Item Mollitia 9,2025-03-01,,,247.24,Active
1838,325,Móveis,Item Saepe 3,2025-01-04,,,141.89,Active
1839,52,Móveis,Item Explicabo 98,2025-08-24,,2025-11-19,281.81,Deleted
1840,291,Brinquedos,Item Dicta 58,2025-10-11,2025-10-31,,51.12,Sold
1841,105,Móveis,Item Beatae 48,2025-04-12,,2025-06-16,274.82,Deleted
1842,126,Livros,Item Hic 55,2025-04-17,2025-06-07,,481.06,Sold
1843,22,Eletrônicos,Item Ad 60,2025-09-24,,2025-11-21,480.95,Deleted
1844,335,Móveis,Item Repellat 1,2025-06-28,,2025-08-05,39.49,Deleted
1845,140,Livros,Item Impedit 33,2025-02-07,,,421.35,Active
1846,180,Esportes,Item Adipisci 28,2025-02-09,,,296.73,Active
1847,24,Móveis,Item Vero 95,2025-08-09,,2025-09-15,271.7,Deleted
1848,46,Brinquedos,Item Deserunt 90,2025-08-20,2025-09-09,,70.26,Sold
1849,285,Roupas,Item Totam 56,2025-10-26,2025-12-12,,113.32,Sold
1850,453,Esportes,Item Veritatis 44,2025-02-25,,2025-04-07,321.23,Deleted
1851,140,Móveis,Item Eum 85,2025-12-15,,2026-02-11,491.68,Deleted
1852,108,Brinquedos,Item Provident 77,2025-03-04,,,170.94,Active
1853,331,Eletrônicos,Item Officiis 78,2025-07-22,,2025-08-09,243.5,Deleted
1854,89,Brinquedos,Item Ut 72,2025-05-09,2025-06-22,,448.68,Sold
1855,391,Brinquedos,Item Odio 69,2025-06-14,,2025-08-16,49.76,Deleted
1856,40,Livros,Item Dicta 4,2025-05-22,,2025-08-14,447.36,Deleted
1857,345,Eletrônicos,Item Eveniet 46,2025-08-25,,2025-10-21,486.3,Deleted
1858,424,Livros,Item Dignissimos 46,2025-03-01,,,199.51,Active
1859,64,Brinquedos,Item Molestiae 48,2025-12-04,,2025-12-06,468.76,Deleted
1860,5,Móveis,Item Asperiores 96,2025-02-26,,,19.69,Active
1861,349,Esportes,Item Facere 46,2025-09-02,,,103.84,Active
1862,156,Esportes,Item Sint 29,2025-11-05,,2026-01-25,124.79,Deleted
1863,496,Roupas,Item Placeat 5,2025-04-15,,,147.57,Active
1864,108,Eletrônicos,Item Laborum 26,2025-07-31,,2025-10-17,492.29,Deleted
1865,57,Roupas,Item Soluta 73,2025-07-12,,2025-09-01,255.16,Deleted
1866,100,Esportes,Item Voluptates 95,2025-04-21,2025-05-27,,287.2,Sold
1867,290,Móveis,Item Nemo 9,2025-06-16,,2025-09-02,298.2,Deleted
1868,66,Roupas,Item Tempore 73,2025-04-30,,2025-05-09,429.18,Deleted
1869,99,Esportes,Item Esse 3,2025-09-29,,2025-11-04,496.06,Deleted
1870,273,Livros,Item Assumenda 33,2025-05-27,,2025-08-22,343.53,Deleted
1871,2,Brinquedos,Item Sit 83,2025-07-31,,,339.82,Active
1872,438,Roupas,Item Voluptatem 56,2025-09-06,,2025-09-13,423.73,Deleted
1873,141,Eletrônicos,Item Maxime 88,2025-11-10,,,263.96,Active
1874,186,Livros,Item Dignissimos 98,2025-11-30,,,31.3,Active
1875,25,Roupas,Item Quis 54,2025-03-27,,2025-04-25,270.88,Deleted
1876,3,Brinquedos,Item Quae 25,2025-10-12,,,174.01,Active
1877,378,Móveis,Item Itaque 89,2025-12-18,,2025-12-22,217.67,Deleted
1878,128,Móveis,Item Perspiciatis 22,2025-02-15,2025-04-15,,171.32,Sold
1879,321,Eletrônicos,Item Aperiam 4,2025-09-03,2025-10-14,,245.18,Sold
1880,409,Esportes,Item Inventore 43,2025-03-25,2025-05-02,,421.85,Sold
1881,243,Móveis,Item Minima 44,2025-11-13,2025-11-20,,417.93,Sold
1882,267,Móveis,Item Odit 10,2025-02-09,,,390.12,Active
1883,392,Eletrônicos,Item Culpa 81,2025-11-15,,2026-01-11,228.76,Deleted
1884,499,Eletrônicos,Item Facilis 5,2025-11-01,2025-11-07,,194.92,Sold
1885,401,Móveis,Item Nobis 8,2025-11-13,,2025-11-22,460.37,Deleted
1886,29,Roupas,Item Officia 79,2025-11-21,,,316.83,Active
1887,347,Eletrônicos,Item Accusantium 72,2025-06-13,2025-06-20,,35.58,Sold
1888,206,Eletrônicos,Item Ut 80,2025-03-04,,,378.46,Active
1889,307,Esportes,Item Accusantium 80,2025-09-12,2025-11-07,,15.2,Sold
1890,238,Brinquedos,Item Sed 80,2025-03-09,,,313.42,Active
1891,334,Esportes,Item Nam 4,2025-07-07,,,232.5,Active
1892,301,Móveis,Item Quidem 14,2025-06-07,,,60.32,Active
1893,304,Móveis,Item Earum 74,2025-07-09,,2025-07-18,71.73,Deleted
1894,182,Brinquedos,Item Sint 62,2025-06-19,,2025-07-22,365.07,Deleted
1895,96,Móveis,Item Earum 18,2025-02-04,,,400.54,Active
1896,160,Livros,Item Alias 56,2025-06-22,2025-07-01,,261.43,Sold
1897,160,Livros,Item Praesentium 70,2025-02-27,,2025-04-14,389.99,Deleted
1898,159,Livros,Item Magni 44,2025-02-20,2025-03-23,,152.62,Sold
1899,337,Esportes,Item Nulla 19,2025-12-18,2025-12-23,,38.09,Sold
1900,440,Eletrônicos,Item Exercitationem 55,2025-06-24,,2025-09-04,178.47,Deleted
1901,466,Móveis,Item Blanditiis 9,2025-09-18,2025-10-29,,177.36,Sold
1902,356,Esportes,Item Sit 60,2025-06-28,,2025-08-28,303.88,Deleted
1903,437,Livros,Item Totam 73,2025-05-29,,,481.9,Active
1904,215,Roupas,Item Eum 21,2024-12-29,,2025-02-06,61.38,Deleted
1905,113,Eletrônicos,Item Labore 82,2025-04-23,2025-05-25,,119.28,Sold
1906,320,Móveis,Item Voluptate 31,2025-06-07,2025-07-07,,245.57,Sold
1907,414,Esportes,Item Ipsam 49,2025-07-07,,,110.61,Active
1908,4,Roupas,Item Eum 2,2025-08-03,2025-09-25,,46.13,Sold
1909,73,Roupas,Item Consequuntur 57,2025-12-22,2025-12-23,,105.26,Sold
1910,23,Eletrônicos,Item Maiores 26,2025-01-25,,2025-03-13,106.93,Deleted
1911,454,Roupas,Item Quis 93,2024-12-29,2025-01-13,,95.4,Sold
1912,92,Móveis,Item Odio 3,2025-03-03,,2025-04-04,96.28,Deleted
1913,467,Eletrônicos,Item Molestiae 3,2025-07-30,,,417.41,Active
1914,336,Eletrônicos,Item Rem 44,2025-04-09,2025-05-04,,468.7,Sold
1915,234,Móveis,Item Deleniti 48,2025-07-02,,,406.65,Active
1916,482,Livros,Item Tempora 80,2025-06-25,,2025-07-17,442.02,Deleted
1917,61,Móveis,Item Libero 17,2025-01-07,,2025-01-16,399.5,Deleted
1918,194,Esportes,Item Pariatur 48,2025-10-12,2025-11-16,,165.8,Sold
1919,326,Móveis,Item Enim 6,2025-07-11,,,383.91,Active
1920,438,Livros,Item Accusamus 38,2025-06-11,,2025-07-06,396.9,Deleted
1921,127,Eletrônicos,Item Quisquam 81,2025-05-20,,,399.85,Active
1922,261,Livros,Item Quod 63,2025-01-28,2025-03-24,,112.53,Sold
1923,241,Esportes,Item Repellendus 79,2025-03-14,2025-05-04,,41.79,Sold
1924,385,Esportes,Item Ad 97,2025-07-31,,2025-09-19,259.49,Deleted
1925,266,Brinquedos,Item Sequi 23,2025-09-04,,,167.69,Active
1926,270,Esportes,Item Tenetur 62,2025-10-06,,,360.67,Active
1927,243,Roupas,Item Rerum 75,2025-08-26,,,206.46,Active
1928,19,Móveis,Item Aliquam 29,2025-10-09,,2026-01-01,448.49,Deleted
1929,442,Móveis,Item Repellendus 51,2025-01-20,,,117.11,Active
1930,456,Brinquedos,Item Enim 74,2025-10-25,,,87.03,Active
1931,131,Livros,Item Ullam 11,2025-04-15,,,75.82,Active
1932,228,Livros,Item Laboriosam 46,2025-06-19,2025-07-08,,122.79,Sold
1933,263,Livros,Item Eveniet 44,2025-11-18,2025-12-18,,218.79,Sold
1934,222,Brinquedos,Item Ea 48,2025-06-20,,,404.21,Active
1935,140,Brinquedos,Item Natus 4,2025-08-13,,,97.99,Active
1936,331,Eletrônicos,Item Nisi 46,2025-04-02,2025-04-19,,451.72,Sold
1937,432,Livros,Item Quisquam 66,2025-11-29,,,277.86,Active
1938,142,Móveis,Item Voluptatibus 13,2025-10-27,2025-12-17,,68.11,Sold
1939,20,Livros,Item Modi 26,2025-11-24,,,173.54,Active
1940,129,Roupas,Item Tempora 96,2025-02-19,,2025-04-03,409.63,Deleted
1941,98,Esportes,Item Earum 78,2025-06-11,,2025-07-17,499.02,Deleted
1942,468,Roupas,Item Repellendus 2,2025-11-03,,2026-01-12,387.34,Deleted
1943,422,Roupas,Item Ad 52,2025-10-03,,,473.45,Active
1944,7,Brinquedos,Item Officia 84,2025-05-17,,2025-08-09,261.2,Deleted
1945,204,Móveis,Item Tempore 30,2025-01-21,2025-03-18,,364.43,Sold
1946,120,Livros,Item Quam 76,2025-02-03,2025-03-06,,395.13,Sold
1947,370,Brinquedos,Item Harum 44,2025-09-22,,,398.04,Active
1948,434,Móveis,Item Eaque 55,2025-02-01,,,387.36,Active
1949,108,Brinquedos,Item Architecto 58,2025-07-17,,2025-09-09,427.94,Deleted
1950,72,Livros,Item Hic 17,2025-06-03,2025-06-27,,159.73,Sold
1951,256,Esportes,Item Nam 46,2025-06-01,,2025-06-03,176.51,Deleted
1952,218,Esportes,Item Neque 97,2025-05-01,,,207.65,Active
1953,154,Roupas,Item Rem 76,2024-12-28,,2025-03-07,21.39,Deleted
1954,72,Móveis,Item Veritatis 43,2025-01-31,2025-04-01,,288.41,Sold
1955,294,Brinquedos,Item Perferendis 49,2025-08-09,,2025-10-26,110.06,Deleted
1956,33,Livros,Item Molestiae 50,2025-07-28,,,102.29,Active
1957,292,Brinquedos,Item Ad 82,2025-02-22,2025-03-16,,448.42,Sold
1958,54,Esportes,Item Neque 71,2025-12-05,2025-12-16,,97.04,Sold
1959,251,Eletrônicos,Item Voluptas 24,2025-02-11,,2025-04-30,107.51,Deleted
1960,146,Móveis,Item Vero 30,2025-01-28,,,152.64,Active
1961,233,Eletrônicos,Item Impedit 48,2025-05-16,,2025-05-25,264.08,Deleted
1962,441,Brinquedos,Item Modi 51,2025-03-12,2025-04-02,,86.95,Sold
1963,275,Brinquedos,Item Voluptates 62,2025-10-04,2025-10-13,,374.14,Sold
1964,490,Móveis,Item Sunt 17,2025-04-03,,,436.52,Active
1965,222,Esportes,Item Iure 86,2025-08-24,,,242.64,Active
1966,481,Roupas,Item Eaque 76,2025-10-03,,2025-12-16,109.46,Deleted
1967,235,Roupas,Item Alias 26,2025-01-21,,2025-04-19,13.65,Deleted
1968,33,Brinquedos,Item Magni 78,2025-04-11,2025-05-10,,405.71,Sold
1969,467,Livros,Item Ea 63,2025-06-01,,2025-07-14,235.5,Deleted
1970,378,Eletrônicos,Item Debitis 37,2024-12-28,,2025-01-03,326.69,Deleted
1971,178,Esportes,Item Mollitia 92,2024-12-26,,,398.25,Active
1972,314,Móveis,Item Nostrum 54,2025-11-22,,,132.08,Active
1973,235,Brinquedos,Item Sequi 85,2025-08-26,,2025-10-21,99.89,Deleted
1974,202,Esportes,Item At 6,2025-04-12,,2025-04-25,127.45,Deleted
1975,452,Esportes,Item Quam 69,2025-08-18,2025-09-05,,153.03,Sold
1976,466,Brinquedos,Item Nisi 53,2025-12-21,2025-12-23,,496.27,Sold
1977,189,Eletrônicos,Item Vel 97,2025-10-19,,2025-11-04,61.56,Deleted
1978,210,Brinquedos,Item Eum 22,2025-04-19,,,133.86,Active
1979,237,Eletrônicos,Item Repellat 10,2025-08-17,,2025-08-23,323.04,Deleted
1980,196,Roupas,Item Quaerat 96,2025-04-10,,2025-06-09,205.68,Deleted
1981,20,Eletrônicos,Item Tempora 33,2025-02-01,2025-02-27,,66.19,Sold
1982,344,Esportes,Item Illum 60,2025-06-25,2025-07-16,,247.53,Sold
1983,281,Esportes,Item Impedit 32,2025-07-05,2025-07-11,,359.65,Sold
1984,72,Brinquedos,Item Impedit 36,2025-10-01,,,422.37,Active
1985,10,Livros,Item Pariatur 13,2025-09-26,2025-11-19,,96.85,Sold
1986,380,Brinquedos,Item Neque 22,2025-09-05,2025-10-10,,48.02,Sold
1987,140,Móveis,Item Voluptate 57,2025-10-17,2025-11-30,,185.46,Sold
1988,18,Esportes,Item Ad 69,2025-11-04,2025-12-20,,115.92,Sold
1989,429,Esportes,Item Accusamus 67,2025-10-02,,2025-10-09,324.1,Deleted
1990,460,Eletrônicos,Item Quidem 50,2025-04-07,,2025-07-01,348.27,Deleted
1991,27,Livros,Item Vel 1,2025-03-31,,,33.85,Active
1992,393,Móveis,Item Rem 32,2025-06-01,,,193.58,Active
1993,47,Eletrônicos,Item Animi 54,2025-08-14,2025-08-27,,23.69,Sold
1994,421,Móveis,Item Ipsa 88,2025-06-02,2025-06-24,,337.79,Sold
1995,409,Esportes,Item Rem 22,2025-12-22,2025-12-23,,364.77,Sold
1996,56,Roupas,Item Voluptatum 42,2025-12-18,2025-12-23,,285.41,Sold
1997,107,Livros,Item Quas 51,2025-03-12,2025-04-21,,470.07,Sold
1998,110,Eletrônicos,Item Autem 46,2025-01-22,2025-02-06,,168.45,Sold
1999,335,Roupas,Item Alias 2,2025-02-07,2025-03-05,,200.7,Sold
2000,113,Eletrônicos,Item Dignissimos 85,2025-08-24,,,409.39,Active
