search_id,user_id,search_query,search_date
4322,417,tênis,2025-05-02
4323,202,iphone,2025-07-19
4324,35,camisa,2025-01-18
4325,416,bola,2025-10-30
4326,476,livro bi,2025-05-07
4327,233,tênis,2025-03-04
4328,299,bola,2025-11-14
4329,262,cadeira gamer,2025-04-28
4330,216,camisa,2025-06-06
4331,137,iphone,2025-12-22
4332,219,livro bi,2025-04-07
4333,305,sofá,2025-08-13
4334,244,monitor,2025-09-09
4335,199,ps5,2025-03-15
4336,62,mesa,2025-02-26
4337,93,sofá,2025-07-06
4338,186,iphone,2025-08-27
4339,22,sofá,2025-07-20
4340,143,sofá,2025-11-10
4341,281,tênis,2025-01-14
4342,138,mesa,2025-10-19
4343,402,sofá,2025-03-03
4344,474,monitor,2025-03-21
4345,105,iphone,2025-01-10
4346,457,cadeira gamer,2024-12-23
4347,31,iphone,2025-10-14
4348,58,ps5,2025-05-25
4349,320,bola,2025-04-12
4350,146,monitor,2025-02-25
4351,124,camisa,2025-03-25
4352,113,cadeira gamer,2025-07-10
4353,310,cadeira gamer,2025-05-07
4354,385,bola,2025-11-02
4355,476,tênis,2025-04-16
4356,182,camisa,2025-02-06
4357,78,iphone,2025-12-19
4358,284,cadeira gamer,2025-07-14
4359,163,camisa,2024-12-30
4360,88,monitor,2025-07-07
4361,105,tênis,2025-09-09
4362,316,iphone,2025-04-25
4363,489,mesa,2024-12-31
4364,47,cadeira gamer,2025-08-01
4365,380,cadeira gamer,2025-05-22
4366,499,bola,2025-09-05
4367,415,livro bi,2025-04-25
4368,64,sofá,2024-12-24
4369,127,monitor,2025-05-09
4370,114,camisa,2025-03-07
4371,236,cadeira gamer,2025-07-10
4372,85,mesa,2025-03-28
4373,470,camisa,2024-12-24
4374,144,sofá,2025-11-09
4375,2,camisa,2025-06-06
4376,344,bola,2025-06-16
4377,223,cadeira gamer,2025-04-06
4378,441,cadeira gamer,2025-06-19
4379,435,monitor,2025-10-08
4380,229,camisa,2025-03-17
4381,119,sofá,2025-01-14
4382,434,sofá,2025-08-28
4383,210,livro bi,2025-01-29
4384,227,mesa,2025-08-13
4385,379,monitor,2025-03-18
4386,436,cadeira gamer,2025-03-22
4387,385,monitor,2025-01-10
4388,12,tênis,2025-11-13
4389,392,bola,2025-05-20
4390,106,livro bi,2025-05-07
4391,224,tênis,2025-08-23
4392,176,ps5,2025-06-21
4393,11,livro bi,2025-06-01
4394,260,cadeira gamer,2025-05-09
4395,199,livro bi,2025-07-21
4396,311,camisa,2025-01-20
4397,191,mesa,2025-02-08
4398,361,sofá,2025-01-06
4399,308,monitor,2025-06-30
4400,87,monitor,2025-07-01
4401,107,camisa,2025-04-20
4402,161,ps5,2025-03-12
4403,208,bola,2025-11-09
4404,128,bola,2025-05-07
4405,461,camisa,2025-07-27
4406,195,cadeira gamer,2025-11-29
4407,450,livro bi,2025-10-25
4408,492,iphone,2025-01-27
4409,352,cadeira gamer,2025-05-28
4410,125,sofá,2025-03-04
4411,232,iphone,2025-06-04
4412,200,cadeira gamer,2025-08-15
4413,177,ps5,2025-09-07
4414,196,iphone,2025-08-24
4415,252,monitor,2025-11-20
4416,371,livro bi,2025-03-18
4417,466,monitor,2025-05-07
4418,46,monitor,2025-09-26
4419,131,ps5,2025-01-10
4420,118,bola,2025-01-13
4421,188,bola,2025-07-04
4422,246,mesa,2025-04-17
4423,87,camisa,2025-06-12
4424,438,cadeira gamer,2025-06-26
4425,331,tênis,2025-05-02
4426,307,tênis,2025-10-26
4427,415,camisa,2025-06-23
4428,434,iphone,2025-01-22
4429,196,ps5,2025-12-04
4430,25,camisa,2025-05-14
4431,47,mesa,2025-04-25
4432,48,cadeira gamer,2025-02-01
4433,357,tênis,2025-05-17
4434,26,bola,2025-02-14
4435,41,tênis,2025-01-10
4436,478,bola,2025-12-16
4437,232,mesa,2025-11-20
4438,151,mesa,2025-08-12
4439,440,monitor,2025-01-20
4440,143,mesa,2025-07-26
4441,118,monitor,2025-08-07
4442,160,mesa,2025-01-12
4443,267,sofá,2025-01-22
4444,119,sofá,2025-11-23
4445,318,iphone,2025-01-09
4446,294,mesa,2025-07-08
4447,148,tênis,2025-05-29
4448,241,monitor,2025-04-11
4449,459,mesa,2025-05-23
4450,121,iphone,2025-06-24
4451,414,camisa,2025-08-10
4452,309,sofá,2024-12-30
4453,35,sofá,2025-06-08
4454,138,mesa,2025-02-20
4455,274,sofá,2025-08-13
4456,399,livro bi,2025-11-08
4457,284,ps5,2025-06-06
4458,371,mesa,2025-05-12
4459,79,tênis,2025-10-08
4460,478,mesa,2025-03-27
4461,126,iphone,2025-03-15
4462,167,mesa,2025-08-12
4463,393,bola,2025-09-01
4464,263,iphone,2025-10-23
4465,257,tênis,2025-05-14
4466,459,iphone,2025-06-09
4467,202,mesa,2025-10-21
4468,86,iphone,2025-11-19
4469,241,mesa,2025-04-11
4470,434,mesa,2025-05-18
4471,124,cadeira gamer,2025-12-21
4472,428,ps5,2025-11-26
4473,294,bola,2025-01-13
4474,237,camisa,2025-08-06
4475,233,mesa,2025-05-22
4476,364,sofá,2025-08-18
4477,366,camisa,2025-03-30
4478,83,cadeira gamer,2025-07-28
4479,387,iphone,2025-09-03
4480,35,monitor,2025-11-30
4481,70,iphone,2025-11-29
4482,148,livro bi,2025-07-27
4483,271,livro bi,2025-11-23
4484,347,monitor,2025-07-13
4485,282,tênis,2025-09-07
4486,372,monitor,2025-08-04
4487,456,tênis,2025-04-09
4488,239,tênis,2025-10-30
4489,182,cadeira gamer,2025-03-31
4490,296,monitor,2025-10-13
4491,385,bola,2025-06-18
4492,269,monitor,2025-01-11
4493,86,tênis,2025-07-08
4494,440,livro bi,2025-05-15
4495,65,iphone,2025-01-19
4496,106,sofá,2025-09-05
4497,308,ps5,2025-03-04
4498,432,bola,2025-03-22
4499,60,cadeira gamer,2024-12-24
4500,463,monitor,2025-06-24
4501,196,monitor,2025-10-10
4502,154,ps5,2025-11-28
4503,13,ps5,2025-05-30
4504,250,camisa,2025-04-03
4505,385,iphone,2025-03-23
4506,111,monitor,2025-11-28
4507,397,mesa,2025-10-04
4508,231,cadeira gamer,2025-05-19
4509,405,mesa,2025-08-03
4510,333,bola,2025-07-18
4511,203,camisa,2025-12-22
4512,73,iphone,2025-08-18
4513,462,camisa,2025-11-16
4514,463,livro bi,2025-09-29
4515,130,livro bi,2025-02-12
4516,205,livro bi,2025-03-24
4517,365,livro bi,2025-10-19
4518,191,camisa,2025-08-31
4519,238,mesa,2025-10-11
4520,213,iphone,2025-07-03
4521,126,mesa,2025-02-23
4522,460,sofá,2025-03-19
4523,152,ps5,2025-09-30
4524,28,ps5,2025-07-15
4525,239,monitor,2025-07-31
4526,455,monitor,2025-01-30
4527,40,cadeira gamer,2025-07-17
4528,151,ps5,2025-07-24
4529,421,tênis,2025-03-12
4530,283,livro bi,2025-10-30
4531,21,livro bi,2025-10-04
4532,35,ps5,2024-12-27
4533,170,camisa,2025-07-21
4534,159,tênis,2025-04-08
4535,85,iphone,2025-05-07
4536,52,mesa,2025-06-30
4537,382,tênis,2025-06-13
4538,139,iphone,2025-03-04
4539,13,tênis,2025-01-10
4540,112,tênis,2025-04-23
4541,191,iphone,2025-03-16
4542,230,monitor,2025-08-25
4543,172,cadeira gamer,2025-06-28
4544,236,ps5,2025-04-28
4545,319,ps5,2025-10-29
4546,146,ps5,2025-11-09
4547,27,tênis,2025-12-07
4548,300,sofá,2024-12-27
4549,453,livro bi,2025-11-21
4550,389,livro bi,2025-01-20
4551,222,tênis,2025-09-18
4552,19,tênis,2025-08-06
4553,374,cadeira gamer,2025-10-13
4554,260,sofá,2025-01-26
4555,496,mesa,2025-05-04
4556,478,monitor,2025-08-01
4557,170,livro bi,2025-06-15
4558,375,bola,2025-02-15
4559,74,mesa,2025-01-04
4560,391,camisa,2025-07-17
4561,48,cadeira gamer,2025-06-18
4562,197,bola,2025-06-27
4563,202,camisa,2025-07-25
4564,22,iphone,2025-01-20
4565,156,iphone,2025-04-28
4566,489,mesa,2025-07-04
4567,100,monitor,2025-06-25
4568,292,camisa,2025-06-03
4569,214,mesa,2025-08-08
4570,219,tênis,2025-01-25
4571,291,bola,2025-09-17
4572,470,camisa,2025-09-09
4573,1,sofá,2025-12-08
4574,84,iphone,2025-09-04
4575,136,livro bi,2025-04-03
4576,403,sofá,2025-05-27
4577,113,livro bi,2025-09-14
4578,469,mesa,2025-12-04
4579,474,livro bi,2025-09-08
4580,59,sofá,2025-02-24
4581,343,livro bi,2025-09-17
4582,416,ps5,2025-07-30
4583,316,ps5,2025-03-24
4584,436,livro bi,2024-12-26
4585,490,bola,2025-11-20
4586,296,tênis,2025-08-17
4587,281,ps5,2025-10-16
4588,324,ps5,2025-01-23
4589,270,mesa,2025-06-22
4590,342,cadeira gamer,2025-05-15
4591,267,bola,2025-10-16
4592,413,cadeira gamer,2025-02-03
4593,399,camisa,2025-08-30
4594,116,iphone,2025-07-17
4595,223,livro bi,2025-04-02
4596,140,ps5,2025-09-15
4597,482,tênis,2025-05-31
4598,154,livro bi,2025-01-16
4599,499,monitor,2025-04-25
4600,27,cadeira gamer,2025-02-22
4601,154,bola,2025-02-27
4602,55,mesa,2025-09-05
4603,285,camisa,2025-01-25
4604,433,camisa,2025-07-19
4605,451,camisa,2025-10-17
4606,238,mesa,2025-02-12
4607,475,sofá,2025-08-26
4608,358,tênis,2025-07-09
4609,259,ps5,2025-05-07
4610,212,monitor,2025-07-18
4611,215,cadeira gamer,2025-10-01
4612,170,bola,2025-07-19
4613,42,camisa,2025-12-20
4614,84,cadeira gamer,2025-01-07
4615,247,sofá,2025-06-13
4616,397,ps5,2025-12-22
4617,475,iphone,2025-01-15
4618,224,monitor,2025-07-20
4619,418,monitor,2025-07-19
4620,79,monitor,2025-05-03
4621,243,iphone,2025-09-20
4622,171,ps5,2025-04-30
4623,61,bola,2025-09-03
4624,121,livro bi,2025-08-26
4625,451,livro bi,2025-01-28
4626,476,monitor,2025-06-12
4627,302,camisa,2025-09-17
4628,208,monitor,2025-05-02
4629,435,camisa,2025-11-25
4630,147,camisa,2025-09-05
4631,313,mesa,2024-12-22
4632,173,mesa,2025-08-21
4633,307,ps5,2025-03-21
4634,304,monitor,2025-04-19
4635,437,sofá,2025-06-09
4636,52,sofá,2025-12-19
4637,43,iphone,2025-02-04
4638,77,tênis,2025-07-06
4639,220,livro bi,2025-05-12
4640,460,sofá,2025-09-29
4641,479,mesa,2025-02-12
4642,27,iphone,2025-03-08
4643,242,mesa,2025-06-13
4644,17,mesa,2025-10-23
4645,150,ps5,2025-03-05
4646,348,ps5,2025-01-16
4647,342,cadeira gamer,2025-12-04
4648,45,iphone,2025-03-18
4649,85,bola,2024-12-29
4650,170,sofá,2025-04-26
4651,20,cadeira gamer,2025-07-06
4652,43,iphone,2025-11-12
4653,315,iphone,2025-09-22
4654,421,camisa,2025-09-30
4655,405,mesa,2025-07-10
4656,460,monitor,2025-07-29
4657,422,livro bi,2025-07-05
4658,56,bola,2025-06-02
4659,304,bola,2025-08-01
4660,316,tênis,2025-02-14
4661,37,cadeira gamer,2025-04-03
4662,146,mesa,2025-10-16
4663,34,livro bi,2025-08-26
4664,311,bola,2025-10-25
4665,81,tênis,2025-08-21
4666,50,livro bi,2025-08-20
4667,311,camisa,2025-02-24
4668,353,bola,2025-04-21
4669,17,monitor,2025-10-27
4670,437,ps5,2025-11-04
4671,341,mesa,2025-05-13
4672,356,livro bi,2025-04-02
4673,415,livro bi,2025-11-20
4674,184,tênis,2024-12-26
4675,157,bola,2025-04-12
4676,335,monitor,2025-01-10
4677,215,camisa,2025-03-08
4678,407,bola,2025-03-08
4679,342,ps5,2024-12-30
4680,108,camisa,2025-08-19
4681,237,mesa,2025-06-12
4682,361,mesa,2025-06-20
4683,19,sofá,2025-07-19
4684,31,cadeira gamer,2025-07-03
4685,449,sofá,2025-06-08
4686,76,sofá,2025-12-14
4687,230,mesa,2025-04-15
4688,77,sofá,2025-03-28
4689,145,ps5,2025-06-05
4690,353,ps5,2025-11-21
4691,297,camisa,2025-08-26
4692,368,livro bi,2025-07-07
4693,223,monitor,2025-10-26
4694,63,tênis,2025-02-04
4695,374,cadeira gamer,2025-01-09
4696,155,camisa,2025-01-11
4697,459,livro bi,2025-08-31
4698,336,iphone,2025-11-05
4699,187,mesa,2025-01-17
4700,201,camisa,2025-08-19
4701,177,sofá,2025-07-27
4702,26,iphone,2025-07-26
4703,431,bola,2025-01-17
4704,200,mesa,2025-09-23
4705,417,livro bi,2025-08-02
4706,238,monitor,2025-11-08
4707,402,ps5,2025-03-20
4708,231,mesa,2025-08-23
4709,418,ps5,2025-06-07
4710,382,monitor,2025-09-15
4711,338,ps5,2025-02-26
4712,491,cadeira gamer,2025-05-01
4713,445,mesa,2025-08-19
4714,4,mesa,2025-09-06
4715,489,bola,2025-03-14
4716,213,sofá,2025-09-19
4717,250,ps5,2025-07-09
4718,76,iphone,2025-01-09
4719,453,mesa,2025-07-21
4720,123,tênis,2025-07-31
4721,310,livro bi,2025-05-25
4722,491,bola,2025-10-25
4723,465,camisa,2025-07-02
4724,370,mesa,2025-02-12
4725,214,iphone,2024-12-31
4726,395,iphone,2025-11-11
4727,324,ps5,2025-03-15
4728,365,ps5,2025-08-13
4729,410,cadeira gamer,2025-03-27
4730,191,ps5,2025-06-30
4731,2,sofá,2025-06-29
4732,248,tênis,2025-03-02
4733,104,camisa,2025-09-29
4734,76,ps5,2025-05-18
4735,349,tênis,2025-08-11
4736,141,tênis,2025-12-06
4737,201,tênis,2025-03-04
4738,303,cadeira gamer,2025-06-17
4739,475,cadeira gamer,2025-02-06
4740,101,monitor,2025-04-23
4741,395,iphone,2025-07-17
4742,233,cadeira gamer,2025-05-17
4743,281,bola,2025-03-03
4744,276,livro bi,2025-01-13
4745,23,bola,2025-08-13
4746,171,iphone,2025-06-28
4747,209,cadeira gamer,2025-11-14
4748,322,sofá,2025-03-31
4749,243,monitor,2025-01-05
4750,476,livro bi,2025-07-07
4751,469,cadeira gamer,2025-12-20
4752,293,camisa,2025-03-01
4753,473,ps5,2024-12-28
4754,428,cadeira gamer,2025-05-15
4755,115,livro bi,2025-08-21
4756,136,bola,2024-12-22
4757,457,iphone,2025-05-27
4758,419,camisa,2025-11-10
4759,343,cadeira gamer,2025-11-23
4760,131,monitor,2025-01-08
4761,136,iphone,2025-07-21
4762,272,camisa,2025-02-20
4763,21,camisa,2025-05-29
4764,488,livro bi,2025-02-17
4765,123,monitor,2025-11-16
4766,2,monitor,2025-05-26
4767,25,sofá,2025-04-09
4768,411,bola,2025-05-24
4769,275,tênis,2025-10-06
4770,482,monitor,2025-07-30
4771,9,tênis,2025-03-06
4772,445,bola,2025-05-19
4773,394,cadeira gamer,2025-04-07
4774,340,iphone,2025-06-20
4775,255,cadeira gamer,2025-07-29
4776,110,tênis,2025-02-15
4777,339,tênis,2025-02-13
4778,148,sofá,2025-06-19
4779,438,camisa,2025-07-20
4780,474,monitor,2025-07-18
4781,288,ps5,2025-04-21
4782,91,tênis,2025-02-12
4783,336,camisa,2025-06-29
4784,8,monitor,2025-05-04
4785,41,ps5,2025-02-08
4786,332,camisa,2025-09-19
4787,485,livro bi,2025-06-07
4788,11,sofá,2025-07-20
4789,67,bola,2025-08-17
4790,87,bola,2025-02-23
4791,344,bola,2025-08-19
4792,213,mesa,2025-03-08
4793,464,monitor,2025-01-26
4794,105,mesa,2025-07-09
4795,186,sofá,2025-11-13
4796,392,bola,2025-07-17
4797,159,tênis,2025-10-30
4798,355,tênis,2025-10-22
4799,328,sofá,2025-12-18
4800,40,mesa,2025-02-21
4801,448,sofá,2025-06-20
4802,437,iphone,2025-04-09
4803,489,camisa,2025-02-01
4804,34,bola,2025-10-20
4805,495,mesa,2025-09-16
4806,59,livro bi,2025-04-17
4807,173,sofá,2025-02-21
4808,257,tênis,2024-12-23
4809,239,tênis,2025-02-10
4810,63,livro bi,2025-02-27
4811,343,cadeira gamer,2025-08-25
4812,143,sofá,2025-01-05
4813,183,sofá,2025-12-15
4814,181,mesa,2025-05-07
4815,199,camisa,2025-03-01
4816,280,bola,2025-08-25
4817,372,iphone,2025-05-24
4818,467,cadeira gamer,2025-05-21
4819,412,sofá,2025-06-06
4820,33,mesa,2025-02-21
4821,75,ps5,2025-01-18
4822,83,tênis,2025-03-28
4823,418,tênis,2025-01-13
4824,100,livro bi,2025-08-18
4825,474,ps5,2024-12-25
4826,16,ps5,2025-11-18
4827,437,monitor,2025-10-10
4828,406,monitor,2025-08-21
4829,54,tênis,2025-07-10
4830,398,monitor,2025-01-25
4831,109,mesa,2025-03-14
4832,98,cadeira gamer,2025-03-20
4833,327,livro bi,2025-06-21
4834,397,cadeira gamer,2025-09-17
4835,383,sofá,2024-12-29
4836,500,camisa,2025-03-25
4837,428,livro bi,2025-09-06
4838,286,livro bi,2025-12-14
4839,199,ps5,2025-07-11
4840,329,ps5,2025-01-21
4841,102,iphone,2025-05-23
4842,19,livro bi,2025-11-29
4843,97,iphone,2025-09-03
4844,293,ps5,2024-12-31
4845,9,ps5,2025-05-13
4846,333,ps5,2025-03-03
4847,213,iphone,2025-03-23
4848,497,ps5,2025-06-11
4849,442,livro bi,2025-07-31
4850,44,mesa,2025-04-15
4851,432,sofá,2024-12-26
4852,305,tênis,2025-11-12
4853,288,sofá,2025-11-30
4854,304,mesa,2025-06-23
4855,243,livro bi,2025-05-03
4856,284,tênis,2025-08-09
4857,372,ps5,2025-04-17
4858,62,cadeira gamer,2025-12-02
4859,416,iphone,2025-12-02
4860,403,ps5,2025-03-04
4861,126,bola,2025-05-20
4862,275,monitor,2025-12-19
4863,151,iphone,2025-11-07
4864,440,sofá,2025-06-24
4865,29,bola,2025-11-11
4866,341,mesa,2025-04-04
4867,357,bola,2025-01-07
4868,418,monitor,2025-03-18
4869,79,bola,2025-07-15
4870,175,monitor,2025-05-05
4871,39,tênis,2025-02-16
4872,187,sofá,2025-07-10
4873,256,bola,2025-02-20
4874,379,bola,2025-06-19
4875,209,iphone,2025-06-29
4876,14,bola,2025-03-04
4877,168,mesa,2025-03-03
4878,365,sofá,2025-06-17
4879,446,mesa,2025-03-29
4880,477,tênis,2025-03-09
4881,309,cadeira gamer,2025-07-25
4882,437,sofá,2025-08-29
4883,186,sofá,2024-12-23
4884,49,bola,2025-11-02
4885,394,ps5,2025-04-23
4886,163,sofá,2025-03-08
4887,94,cadeira gamer,2025-01-24
4888,109,cadeira gamer,2025-11-25
4889,410,sofá,2025-03-25
4890,119,iphone,2025-11-24
4891,142,bola,2025-06-29
4892,431,tênis,2025-07-26
4893,387,tênis,2025-02-26
4894,468,sofá,2025-04-23
4895,416,tênis,2025-07-20
4896,479,cadeira gamer,2025-12-21
4897,446,tênis,2025-03-20
4898,153,tênis,2025-03-23
4899,337,bola,2025-05-01
4900,52,monitor,2025-10-29
4901,386,iphone,2025-01-29
4902,160,monitor,2025-07-18
4903,48,ps5,2025-09-16
4904,138,iphone,2025-11-18
4905,71,sofá,2025-09-05
4906,49,cadeira gamer,2025-03-24
4907,3,sofá,2025-07-05
4908,457,livro bi,2025-09-03
4909,22,livro bi,2025-06-23
4910,415,ps5,2025-06-21
4911,208,tênis,2025-05-13
4912,55,bola,2025-04-27
4913,82,cadeira gamer,2025-05-11
4914,482,tênis,2025-11-17
4915,459,camisa,2025-07-17
4916,42,ps5,2025-02-01
4917,87,mesa,2025-11-30
4918,333,cadeira gamer,2025-02-02
4919,359,sofá,2025-08-24
4920,323,iphone,2025-09-08
4921,241,camisa,2025-10-31
4922,374,mesa,2025-12-19
4923,87,tênis,2025-06-21
4924,123,monitor,2025-09-27
4925,3,tênis,2025-02-28
4926,449,bola,2025-10-19
4927,296,camisa,2025-12-15
4928,253,tênis,2025-05-27
4929,122,iphone,2025-02-02
4930,221,camisa,2025-02-09
4931,314,monitor,2025-10-29
4932,99,tênis,2025-07-21
4933,150,ps5,2025-11-05
4934,70,monitor,2025-07-22
4935,499,cadeira gamer,2025-10-10
4936,211,cadeira gamer,2025-04-08
4937,148,bola,2025-09-21
4938,128,cadeira gamer,2025-07-16
4939,439,sofá,2025-11-21
4940,362,monitor,2025-11-12
4941,131,cadeira gamer,2025-07-12
4942,255,iphone,2025-01-17
4943,59,monitor,2025-04-12
4944,303,camisa,2025-06-14
4945,383,bola,2025-09-09
4946,354,mesa,2025-11-29
4947,296,mesa,2025-04-18
4948,417,cadeira gamer,2025-02-28
4949,62,camisa,2025-06-14
4950,68,iphone,2025-07-25
4951,119,camisa,2025-06-20
4952,382,iphone,2025-07-06
4953,375,sofá,2025-12-21
4954,351,monitor,2025-08-24
4955,69,camisa,2025-03-12
4956,142,sofá,2025-08-22
4957,295,iphone,2025-02-11
4958,334,camisa,2025-01-09
4959,368,sofá,2025-09-21
4960,425,iphone,2025-02-22
4961,212,sofá,2025-04-21
4962,175,camisa,2025-12-06
4963,229,mesa,2025-04-24
4964,76,sofá,2025-11-08
4965,445,ps5,2025-08-06
4966,167,monitor,2025-08-07
4967,194,tênis,2025-10-29
4968,349,bola,2024-12-23
4969,228,camisa,2025-08-05
4970,440,mesa,2025-06-17
4971,106,monitor,2025-02-05
4972,181,camisa,2025-10-03
4973,446,camisa,2025-12-19
4974,251,livro bi,2025-05-30
4975,486,bola,2025-09-23
4976,224,iphone,2025-02-02
4977,130,iphone,2025-01-31
4978,222,livro bi,2025-09-19
4979,82,iphone,2025-11-08
4980,401,iphone,2025-04-10
4981,384,livro bi,2025-04-07
4982,269,bola,2025-03-11
4983,105,monitor,2025-11-02
4984,57,bola,2024-12-29
4985,73,bola,2025-10-24
4986,144,mesa,2025-07-23
4987,219,iphone,2025-07-01
4988,243,tênis,2025-07-04
4989,34,cadeira gamer,2025-08-18
4990,233,ps5,2025-11-07
4991,156,camisa,2025-04-24
4992,231,camisa,2025-03-18
4993,353,bola,2025-02-26
4994,430,livro bi,2025-08-11
4995,494,monitor,2025-11-21
4996,139,mesa,2025-07-04
4997,246,camisa,2025-02-08
4998,225,mesa,2025-12-17
4999,9,camisa,2025-07-20
5000,331,livro bi,2025-05-06
